 1  1  3829.885 
 2  2  599.5897 
 3  3  494.3414 
 4  4  227.036 
 5  5  259.2934 
 6  6  158.3543 
 7  7  103.6262 
 8  8  71.78421 
 9  9  51.57201 
 10  10  38.36876 
 11  11  29.23377 
 12  12  22.80785 
 13  13  18.15209 
 14  14  14.69364 
 15  15  12.06913 
 16  16  10.03245 
 17  17  8.433699 
 18  18  7.160634 
 19  19  6.13394 
 20  20  5.296473 
 21  21  4.621188 
 22  22  4.058127 
 23  23  3.584703 
 24  24  3.183599 
 25  25  2.841387 
 26  26  2.547536 
 27  27  2.293712 
 28  28  2.073256 
 29  29  1.880804 
 30  30  1.712 
 31  31  1.573424 
 32  32  1.45024 
 33  33  1.340323 
 34  34  1.241893 
 35  35  1.153455 
 36  36  1.073743 
 37  37  1.001681 
 38  38  .9363503 
 39  39  .8769639 
 40  40  .8228437 
 41  41  .7783276 
 42  42  .7373682 
 43  43  .6996027 
 44  44  .6647125 
 45  45  .6324179 
 46  46  .6024714 
 47  47  .5746539 
 48  48  .5487713 
 49  49  .5246506 
 50  50  .5021375 
 51  51  .483625 
 52  52  .4662177 
 53  53  .4498289 
 54  54  .4343801 
 55  55  .4198005 
 56  56  .4060255 
 57  57  .3929966 
 58  58  .3806604 
 59  59  .3689682 
 60  60  .3578756 
 61  61  .3492914 
 62  62  .3410857 
 63  63  .3332357 
 64  64  .3257201 
 65  65  .3185197 
 66  66  .3116161 
 67  67  .3049926 
 68  68  .2986335 
 69  69  .2925244 
 70  70  .2866517 
 71  71  .2810029 
 72  72  .275566 
 73  73  .2703303 
 74  74  .2652853 
 75  75  .2604216 
 76  76  .25573 
 77  77  .2512021 
 78  78  .2468302 
 79  79  .2426065 
 80  80  .2385243 
 81  81  .2355504 
 82  82  .2326588 
 83  83  .2298462 
 84  84  .2271094 
 85  85  .2244455 
 86  86  .2218516 
 87  87  .2193251 
 88  88  .2168633 
 89  89  .214464 
 90  90  .2121247 
 91  91  .2098433 
 92  92  .2076176 
 93  93  .2054458 
 94  94  .2033258 
 95  95  .2012559 
 96  96  .1992343 
 97  97  .1972593 
 98  98  .1953295 
 99  99  .1934432 
 100  100  .1915991 
 101  101  .1903301 
 102  102  .1890838 
 103  103  .1878593 
 104  104  .1866562 
 105  105  .1854739 
 106  106  .1843117 
 107  107  .1831692 
 108  108  .1820459 
 109  109  .1809412 
 110  110  .1798546 
 111  111  .1787858 
 112  112  .1777341 
 113  113  .1766993 
 114  114  .1756809 
 115  115  .1746784 
 116  116  .1736916 
 117  117  .1727199 
 118  118  .1717631 
 119  119  .1708207 
 120  120  .1698925 
 121  121  .1689781 
 122  122  .1680771 
 123  123  .1671894 
 124  124  .1663145 
 125  125  .1654522 
 126  126  .1646021 
 127  127  .1637641 
 128  128  .1629379 
 129  129  .1621231 
 130  130  .1613196 
 131  131  .1605271 
 132  132  .1597453 
 133  133  .158974 
 134  134  .1582131 
 135  135  .1574623 
 136  136  .1567213 
 137  137  .15599 
 138  138  .1552682 
 139  139  .1545556 
 140  140  .1538522 
 141  141  .1531576 
 142  142  .1524719 
 143  143  .1517946 
 144  144  .1511258 
 145  145  .1504651 
 146  146  .1498126 
 147  147  .1491679 
 148  148  .148531 
 149  149  .1479018 
 150  150  .14728 
 151  151  .1468176 
 152  152  .1463598 
 153  153  .1459065 
 154  154  .1454578 
 155  155  .1450134 
 156  156  .1445733 
 157  157  .1441376 
 158  158  .143706 
 159  159  .1432785 
 160  160  .1428551 
 161  161  .1424357 
 162  162  .1420202 
 163  163  .1416086 
 164  164  .1412008 
 165  165  .1407967 
 166  166  .1403964 
 167  167  .1399997 
 168  168  .1396065 
 169  169  .1392169 
 170  170  .1388308 
 171  171  .1384481 
 172  172  .1380688 
 173  173  .1376928 
 174  174  .13732 
 175  175  .1369506 
 176  176  .1365842 
 177  177  .1362211 
 178  178  .135861 
 179  179  .135504 
 180  180  .13515 
 181  181  .1347989 
 182  182  .1344508 
 183  183  .1341055 
 184  184  .1337631 
 185  185  .1334235 
 186  186  .1330867 
 187  187  .1327526 
 188  188  .1324212 
 189  189  .1320925 
 190  190  .1317663 
 191  191  .1314428 
 192  192  .1311218 
 193  193  .1308033 
 194  194  .1304873 
 195  195  .1301738 
 196  196  .1298627 
 197  197  .129554 
 198  198  .1292476 
 199  199  .1289436 
 200  200  .1286418 
